#{"t_start": 1622266080.1676416, "env_id": "BZ-Tetris2-v0"}
r,l,t
620.0,322,1450.134937
773.0,272,1463.185123
851.0,274,1496.243313
322.0,181,1507.391228
92.0,158,1532.415403
200.0,149,1541.285984
614.0,232,1552.177442
390.0,196,1566.582339
1649.0,378,1584.169152
864.0,282,1623.615663
1070.0,294,1639.386522
528.0,238,1650.471379
328.0,160,1657.840635
628.0,218,1673.300777
362.0,218,1682.792373
1000.0,350,1727.499443
502.0,240,1744.263779
1013.0,285,1762.743046
100.0,155,1771.596886
466.0,212,1788.746295
380.0,222,1809.116355
268.0,156,1819.021761
714.0,280,1855.918209
268.0,170,1867.473562
682.0,278,1883.61311
484.0,218,1896.610783
878.0,260,1921.014384
366.0,194,1929.603287
196.0,158,1936.413913
1620.0,245,1954.2692
92.0,116,1960.825579
502.0,255,1976.943604
430.0,200,2001.570159
398.0,216,2025.625423
164.0,153,2032.915975
304.0,178,2040.864921
340.0,214,2050.707396
660.0,230,2068.629243
196.0,159,2079.670945
196.0,202,2101.312943
290.0,186,2114.799229
892.0,270,2151.858509
200.0,138,2158.769016
132.0,170,2166.911781
724.0,278,2179.730742
682.0,254,2204.340132
394.0,200,2213.636619
823.0,268,2228.891929
660.0,250,2263.000319
164.0,166,2273.039727
768.0,252,2296.103282
674.0,260,2313.248644
466.0,208,2322.766449
426.0,224,2333.923654
498.0,228,2348.184148
200.0,187,2374.199074
610.0,256,2398.127886
322.0,214,2408.030893
570.0,225,2423.750565
570.0,202,2432.415946
560.0,278,2444.991344
160.0,142,2452.137552
668.0,218,2491.862584
254.0,160,2502.662598
833.0,310,2521.646024
322.0,205,2531.261506
614.0,225,2547.230592
724.0,240,2558.072358
164.0,140,2581.073187
394.0,230,2615.572488
538.0,274,2635.019466
732.0,236,2647.938635
538.0,270,2670.210587
186.0,157,2677.089582
308.0,220,2694.786438
150.0,140,2700.54529
520.0,244,2718.457992
344.0,222,2731.711676
588.0,242,2745.619769
304.0,197,2757.929754
710.0,252,2787.123774
620.0,240,2798.032617
366.0,208,2807.391974
633.0,298,2828.708703
664.0,285,2845.778712
458.0,226,2870.116732
787.0,280,2893.134092
64.0,160,2900.739644
358.0,212,2910.747024
570.0,210,2925.86036
402.0,218,2935.607757
466.0,213,2960.639744
430.0,210,2974.914728
1260.0,332,3016.838029
552.0,230,3030.090797
760.0,326,3058.658658
764.0,295,3072.674998
710.0,270,3088.159855
218.0,182,3099.07811
506.0,224,3130.819506
196.0,166,3140.100503
842.0,290,3164.260845
398.0,221,3179.390315
1093.0,285,3192.032924
516.0,250,3203.629408
813.0,290,3231.078555
664.0,246,3256.281362
430.0,218,3267.003474
968.0,310,3287.46554
601.0,285,3300.849189
466.0,190,3312.944304
1108.0,258,3364.447877
556.0,232,3381.169375
466.0,190,3393.218568
534.0,220,3412.030433
92.0,159,3419.474797
534.0,218,3429.496418
815.0,282,3448.287104
1208.0,320,3473.823766
380.0,205,3486.077274
264.0,199,3498.54724
56.0,178,3523.781938
78.0,170,3532.787924
322.0,185,3550.448971
304.0,182,3558.711696
530.0,250,3577.088143
502.0,178,3588.251206
228.0,148,3597.508568
861.0,316,3617.625564
969.0,316,3659.581664
286.0,186,3668.269218
552.0,248,3680.119526
340.0,183,3693.537996
506.0,198,3702.418453
78.0,200,3723.684659
200.0,144,3734.579215
196.0,190,3758.513967
136.0,178,3771.784771
398.0,180,3784.658178
692.0,235,3795.8816
196.0,178,3809.724508
268.0,179,3827.146718
340.0,226,3837.815206
236.0,163,3847.060361
859.0,300,3880.998613
900.0,275,3899.124389
991.0,298,3912.582531
20.0,144,3932.140279
304.0,165,3939.473922
268.0,144,3946.136061
869.0,282,3959.903155
610.0,256,3988.91018
1291.0,390,4022.181863
78.0,184,4036.462324
366.0,192,4045.142097
200.0,126,4050.814704
746.0,286,4064.108107
394.0,219,4095.52135
78.0,142,4104.450576
294.0,204,4129.581032
498.0,185,4142.618242
268.0,188,4163.629996
498.0,233,4174.073941
534.0,265,4185.799402
796.0,230,4195.433342
756.0,280,4225.003607
426.0,260,4241.241693
800.0,282,4270.115502
620.0,262,4281.772924
787.0,295,4304.137977
530.0,232,4322.457091
484.0,252,4336.228431
196.0,157,4346.401679
868.0,258,4361.167426
682.0,235,4387.500551
236.0,164,4402.75147
1250.0,296,4415.624918
366.0,206,4432.484586
588.0,266,4447.751508
506.0,265,4466.154249
484.0,245,4513.350702
538.0,235,4525.758597
932.0,284,4539.207889
656.0,245,4556.326144
78.0,111,4561.565567
34.0,111,4567.539201
538.0,188,4577.45784
878.0,316,4628.210371
800.0,280,4642.983109
588.0,218,4652.83726
232.0,184,4661.121602
584.0,250,4677.486667
873.0,282,4701.271113
186.0,168,4710.046128
1081.0,290,4738.179147
556.0,226,4749.330292
520.0,218,4759.204476
643.0,240,4782.718089
610.0,238,4795.002383
624.0,274,4813.983728
56.0,168,4843.851876
340.0,172,4855.414406
160.0,178,4867.764687
755.0,280,4890.155952
724.0,248,4907.341769
887.0,265,4918.922891
444.0,300,4933.043278
863.0,280,4968.143067
452.0,228,4994.88811
150.0,167,5002.510273
340.0,160,5009.947838
92.0,124,5021.329661
276.0,215,5031.042381
570.0,230,5041.559973
917.0,300,5082.795208
768.0,225,5096.661052
986.0,280,5113.265169
709.0,276,5134.640156
859.0,300,5148.058544
92.0,164,5167.293754
502.0,182,5175.754897
268.0,175,5206.846312
340.0,203,5220.950123
656.0,265,5238.540186
768.0,268,5266.860874
186.0,182,5283.798742
304.0,176,5291.917264
950.0,292,5325.288874
136.0,150,5334.6291
570.0,230,5349.810801
286.0,210,5362.391197
929.0,288,5402.873586
598.0,230,5413.32488
570.0,238,5424.063638
810.0,284,5441.505758
750.0,245,5452.87583
1005.0,308,5484.572164
805.0,306,5520.791727
1127.0,322,5535.055906
705.0,248,5545.807883
462.0,232,5562.434645
650.0,230,5591.522751
164.0,173,5602.617198
633.0,216,5632.017793
1105.0,320,5651.737187
670.0,264,5664.216733
768.0,240,5688.104264
322.0,204,5697.434786
200.0,163,5704.93175
624.0,260,5720.142251
909.0,300,5754.816008
466.0,195,5767.370869
128.0,160,5783.389948
665.0,272,5801.094161
304.0,162,5808.483987
556.0,217,5818.405275
552.0,228,5828.896649
837.0,274,5872.409269
340.0,187,5883.303829
128.0,155,5890.998237
556.0,226,5907.117191
556.0,206,5916.246312
588.0,220,5925.400731
78.0,132,5931.381445
1005.0,305,5964.851416
466.0,193,5978.376718
696.0,247,5994.694779
520.0,211,6027.295644
832.0,284,6042.681881
562.0,242,6064.579784
700.0,226,6082.153941
520.0,234,6097.219542
900.0,282,6115.379467
268.0,151,6125.26342
863.0,295,6156.213997
398.0,187,6172.298442
891.0,256,6183.634703
290.0,170,6196.111098
452.0,246,6207.299493
416.0,190,6216.083086
950.0,322,6264.196804
786.0,264,6279.738794
1296.0,385,6296.780407
1054.0,310,6316.776514
728.0,248,6329.960756
160.0,164,6354.432943
520.0,228,6387.231953
304.0,155,6397.036408
530.0,234,6411.859344
506.0,232,6423.031919
222.0,146,6438.68977
228.0,162,6453.63395
859.0,260,6465.219913
646.0,270,6495.779803
164.0,126,6503.105424
646.0,250,6517.823227
1619.0,426,6559.365831
556.0,232,6569.529377
304.0,170,6577.200768
70.0,136,6583.602078
588.0,250,6611.42001
883.0,314,6632.196392
196.0,167,6651.251479
900.0,248,6670.242055
172.0,158,6677.396303
182.0,172,6685.062059
764.0,240,6695.917944
304.0,154,6710.546313
466.0,201,6721.289851
942.0,320,6759.80063
340.0,148,6769.817284
534.0,216,6803.395648
1155.0,306,6821.013157
556.0,232,6831.523694
588.0,278,6855.884309
462.0,238,6869.605797
466.0,189,6879.625048
783.0,300,6917.207886
264.0,174,6928.32296
362.0,189,6939.574194
714.0,230,6957.458498
891.0,270,6974.910916
524.0,254,6986.41732
809.0,254,6998.037431
200.0,160,7024.024232
588.0,286,7052.020849
814.0,252,7065.185156
494.0,236,7082.47729
448.0,252,7094.078861
232.0,141,7100.461516
470.0,235,7114.246869
928.0,350,7170.723714
1277.0,340,7192.434226
1059.0,326,7224.696207
344.0,195,7233.338843
628.0,240,7251.502422
388.0,192,7268.452637
824.0,284,7283.96732
796.0,260,7299.329953
340.0,169,7328.652867
488.0,234,7349.348161
232.0,187,7357.759218
624.0,254,7369.170637
534.0,182,7384.958285
128.0,150,7393.244356
996.0,302,7411.727447
304.0,174,7422.527069
714.0,280,7461.713152
114.0,170,7469.657843
751.0,272,7482.262527
236.0,162,7495.291104
146.0,190,7504.107332
498.0,193,7515.800545
92.0,136,7536.207809
506.0,236,7572.260506
452.0,232,7587.715612
56.0,138,7597.137232
1260.0,282,7613.174504
362.0,213,7629.855232
498.0,180,7646.442677
691.0,220,7657.046741
480.0,256,7688.166147
340.0,186,7700.654112
592.0,226,7714.01011
426.0,244,7728.724475
484.0,198,7751.212217
412.0,225,7761.017041
438.0,174,7768.880395
358.0,190,7778.127533
394.0,224,7805.165189
498.0,225,7818.491523
732.0,278,7846.161595
520.0,210,7867.401097
232.0,164,7875.067395
728.0,256,7887.411864
308.0,244,7924.905758
498.0,233,7953.353684
64.0,172,7964.70816
1204.0,375,8009.576315
664.0,250,8021.914882
244.0,222,8032.229669
304.0,158,8039.54434
146.0,192,8062.77805
868.0,270,8078.129236
426.0,250,8094.519678
530.0,259,8131.46488
1232.0,338,8149.889346
800.0,228,8168.748017
1122.0,330,8192.303171
660.0,255,8208.585297
380.0,208,8221.732108
236.0,134,8244.862065
164.0,164,8256.222712
218.0,170,8274.848479
738.0,280,8288.05997
498.0,204,8302.748447
827.0,248,8314.350628
462.0,206,8327.445947
512.0,250,8383.174182
714.0,304,8404.47932
1022.0,288,8422.742392
1432.0,334,8452.320795
358.0,210,8461.979531
200.0,161,8476.072807
340.0,189,8499.914282
70.0,135,8509.157173
742.0,322,8529.069702
322.0,181,8541.671416
300.0,185,8560.066097
878.0,312,8583.717489
300.0,165,8590.749933
394.0,210,8608.067783
619.0,260,8624.854271
-38.0,112,8632.037718
556.0,230,8647.860374
520.0,214,8696.378046
508.0,260,8709.619816
520.0,204,8719.489482
326.0,160,8726.716023
466.0,173,8742.495018
556.0,244,8759.854528
520.0,208,8788.801347
186.0,180,8799.479036
394.0,214,8833.16695
620.0,264,8847.995282
502.0,188,8856.77757
596.0,254,8874.005429
2412.0,354,8896.318968
646.0,230,8907.16983
280.0,180,8935.880299
950.0,280,8955.557789
236.0,182,8967.430964
380.0,230,8996.399484
268.0,152,9003.245256
868.0,285,9017.984727
844.0,260,9035.847759
42.0,150,9061.414691
394.0,185,9075.588732
200.0,190,9090.000593
366.0,184,9116.033571
534.0,214,9138.622617
642.0,242,9150.870262
1296.0,265,9163.534851
1132.0,286,9188.640595
542.0,235,9220.125096
588.0,216,9232.930752
454.0,180,9245.456468
128.0,135,9270.37438
534.0,241,9285.473989
236.0,160,9292.930457
664.0,240,9303.606806
366.0,200,9330.731902
124.0,162,9342.283982
494.0,214,9355.879488
887.0,294,9394.464482
724.0,228,9410.119626
416.0,200,9427.304914
530.0,220,9437.177791
869.0,260,9454.194962
852.0,315,9469.567231
178.0,216,9485.187261
941.0,250,9522.817013
1164.0,310,9559.836242
588.0,218,9581.58254
286.0,220,9592.530595
186.0,148,9599.928717
534.0,246,9611.521191
516.0,238,9654.023323
534.0,236,9669.561142
660.0,255,9685.391371
268.0,146,9695.356789
598.0,220,9722.87341
462.0,207,9732.625124
470.0,260,9751.030161
362.0,167,9765.36371
1058.0,258,9780.174479
232.0,185,9791.850297
868.0,298,9827.530772
534.0,193,9838.428673
394.0,174,9856.439722
906.0,322,9871.057366
398.0,210,9889.542622
1231.0,320,9910.809685
114.0,142,9920.436901
458.0,205,9966.963658
520.0,248,9986.255917
70.0,140,9996.031429
386.0,220,10008.967992
348.0,215,10025.103128
934.0,262,10036.709227
764.0,240,10054.549907
668.0,268,10074.782261
818.0,278,10092.998376
304.0,176,10103.016888
136.0,165,10112.788569
760.0,226,10143.365143
264.0,154,10157.324233
398.0,177,10165.195707
344.0,242,10176.116396
182.0,156,10192.671823
1166.0,170,10203.877853
682.0,266,10220.361543
