#{"t_start": 1622266080.0034418, "env_id": "BZ-Tetris2-v0"}
r,l,t
430.0,220,5327.083262
458.0,220,5342.173555
110.0,188,5354.032185
691.0,240,5368.213993
818.0,254,5405.832025
1069.0,288,5418.705857
570.0,205,5427.808618
272.0,152,5439.536215
476.0,202,5448.936115
304.0,154,5456.43514
796.0,246,5484.79025
570.0,234,5516.815592
358.0,195,5526.572363
570.0,211,5535.812083
610.0,245,5551.83303
692.0,260,5579.211705
905.0,295,5597.535123
968.0,252,5630.260673
484.0,234,5646.07437
466.0,274,5659.007203
570.0,242,5683.493962
924.0,306,5697.281602
1405.0,328,5713.841764
516.0,262,5745.896193
470.0,250,5762.360175
570.0,192,5781.268042
896.0,288,5799.581693
290.0,170,5807.395172
701.0,302,5821.169703
164.0,134,5827.297899
991.0,280,5856.882593
786.0,264,5886.082932
462.0,222,5896.172487
787.0,274,5914.312872
646.0,224,5923.897177
304.0,158,5930.882424
969.0,305,5964.010801
732.0,286,5983.870936
512.0,250,5999.117789
304.0,157,6029.533466
452.0,228,6041.219332
182.0,179,6050.448601
494.0,215,6070.352903
1190.0,290,6094.187612
272.0,148,6103.960806
660.0,225,6118.282924
308.0,192,6145.175812
574.0,264,6166.449626
628.0,222,6176.28933
430.0,230,6186.448176
128.0,148,6198.081643
92.0,150,6204.880569
732.0,260,6217.188031
904.0,294,6263.721002
214.0,188,6275.35169
756.0,236,6286.447844
42.0,139,6292.687062
322.0,212,6307.871152
366.0,226,6318.31398
606.0,284,6348.27694
30.0,170,6359.640021
588.0,232,6392.216675
236.0,195,6404.925566
136.0,166,6414.269423
937.0,282,6436.546406
394.0,194,6452.951402
434.0,222,6462.743316
362.0,208,6472.588797
124.0,162,6498.556851
651.0,228,6512.338361
1149.0,296,6530.658436
136.0,144,6540.53418
728.0,260,6566.934572
232.0,180,6575.036423
927.0,334,6591.343749
426.0,175,6616.274807
886.0,312,6636.927665
760.0,270,6659.751879
240.0,194,6675.724698
633.0,258,6687.387378
538.0,211,6696.868285
470.0,216,6714.447175
779.0,292,6750.502234
430.0,208,6763.755629
362.0,178,6794.948246
232.0,150,6805.214885
1077.0,278,6820.938564
358.0,190,6829.645906
64.0,140,6835.824003
458.0,260,6859.751209
160.0,136,6868.003749
92.0,170,6877.614575
236.0,175,6887.283799
709.0,266,6923.193469
746.0,275,6940.077072
358.0,198,6956.54271
466.0,185,6970.369809
430.0,164,6977.220722
624.0,260,6989.379775
692.0,260,7017.919395
240.0,192,7030.298163
380.0,214,7053.932275
268.0,204,7064.440622
610.0,260,7082.738392
1082.0,300,7096.388241
1270.0,314,7113.507602
814.0,278,7164.861822
304.0,173,7176.80434
340.0,159,7187.635818
742.0,280,7218.67723
358.0,194,7227.432959
732.0,225,7244.637063
610.0,270,7264.161343
494.0,205,7275.211187
795.0,258,7290.481904
1024.0,296,7326.706947
849.0,256,7349.150544
218.0,194,7357.87569
588.0,260,7369.551948
578.0,236,7388.165843
1241.0,344,7408.82787
904.0,310,7452.806444
124.0,166,7460.598107
668.0,212,7470.549424
340.0,162,7478.112828
466.0,187,7492.299911
710.0,240,7503.377789
380.0,220,7516.509435
1286.0,345,7570.88069
542.0,220,7585.928339
728.0,272,7604.147932
660.0,286,7625.29094
1096.0,330,7648.363947
969.0,314,7665.31782
322.0,225,7695.589694
696.0,280,7712.484815
300.0,182,7724.635965
322.0,190,7747.118778
430.0,205,7756.278586
340.0,143,7762.33515
560.0,255,7774.255019
696.0,240,7801.214213
344.0,218,7813.988367
362.0,182,7836.411865
674.0,260,7861.882004
623.0,214,7872.030177
412.0,226,7882.655767
819.0,296,7922.041702
462.0,221,7937.02448
645.0,240,7965.546033
656.0,268,7985.172592
244.0,182,8014.16799
714.0,270,8026.841043
480.0,278,8039.805415
620.0,220,8064.307904
692.0,261,8079.669026
782.0,248,8096.047529
664.0,270,8133.443727
240.0,185,8144.27297
624.0,245,8164.257795
484.0,222,8181.355253
896.0,278,8196.480785
792.0,268,8213.897036
777.0,256,8244.381267
764.0,245,8270.470009
6.0,105,8275.368516
304.0,172,8283.367189
895.0,288,8302.204346
1168.0,352,8318.399445
398.0,176,8332.159139
34.0,131,8379.017378
430.0,194,8393.601872
552.0,275,8411.345971
268.0,157,8421.051929
588.0,236,8446.393399
710.0,264,8458.888416
542.0,250,8476.981872
1170.0,242,8504.714664
1150.0,302,8523.963027
1388.0,335,8545.167196
462.0,230,8565.329132
564.0,275,8587.061561
560.0,264,8598.896963
308.0,226,8620.108754
380.0,205,8633.989536
904.0,312,8656.07862
366.0,214,8702.068431
236.0,159,8710.099748
995.0,320,8725.124717
150.0,158,8740.084877
430.0,171,8751.535823
660.0,239,8768.643473
272.0,214,8796.607284
182.0,175,8826.167703
172.0,150,8836.826754
574.0,240,8849.4539
534.0,247,8860.742812
646.0,280,8878.959024
412.0,212,8895.122291
366.0,202,8904.481704
588.0,236,8935.896142
448.0,234,8952.216667
380.0,180,8963.979326
538.0,200,8977.223728
498.0,238,9003.668146
150.0,163,9011.367201
1386.0,368,9035.384182
254.0,178,9062.901413
394.0,244,9081.75773
886.0,300,9116.547848
358.0,185,9137.539507
656.0,272,9151.305605
949.0,286,9164.981159
542.0,206,9184.77667
534.0,216,9215.283345
462.0,214,9228.395629
340.0,173,9239.853759
711.0,270,9274.493913
791.0,320,9291.813727
778.0,270,9303.86247
412.0,264,9335.686911
340.0,177,9348.054033
232.0,168,9358.361362
222.0,205,9391.16376
908.0,238,9407.254339
358.0,169,9417.459692
646.0,240,9434.6981
380.0,234,9450.705216
232.0,144,9457.244278
268.0,142,9463.932811
200.0,124,9470.861403
682.0,268,9509.964288
304.0,183,9522.92256
466.0,211,9551.937953
426.0,232,9567.483057
530.0,220,9588.4138
1041.0,294,9602.607937
344.0,200,9612.647954
462.0,190,9651.874353
720.0,240,9668.19116
941.0,298,9686.529892
380.0,192,9715.548047
624.0,205,9725.217454
322.0,160,9732.637185
715.0,240,9750.285987
751.0,232,9767.334619
660.0,230,9781.251924
959.0,294,9800.701195
552.0,235,9830.815747
272.0,164,9840.755118
646.0,210,9859.833192
642.0,260,9871.481538
592.0,236,9892.182584
494.0,200,9906.260151
448.0,246,9921.755073
394.0,216,9969.057541
556.0,228,9986.826809
588.0,268,10004.851939
470.0,192,10014.153629
88.0,188,10028.845117
728.0,258,10040.016759
592.0,208,10056.586426
340.0,164,10071.2169
660.0,232,10087.246042
480.0,236,10099.90552
304.0,165,10110.474047
538.0,222,10141.017816
398.0,193,10156.963801
164.0,174,10164.690653
340.0,164,10172.160012
764.0,325,10197.652311
200.0,176,10209.53317
502.0,236,10222.991576
