#{"t_start": 1622266080.3318162, "env_id": "BZ-Tetris2-v0"}
r,l,t
832.0,250,1858.057918
670.0,237,1872.933158
647.0,272,1888.831046
556.0,236,1913.987398
362.0,187,1922.645336
977.0,320,1936.48772
100.0,159,1943.51751
380.0,224,1962.587817
164.0,200,1975.208999
973.0,312,2006.218229
304.0,163,2026.991806
1151.0,278,2039.644604
594.0,242,2050.88242
552.0,245,2069.969779
1450.0,380,2104.152257
254.0,160,2115.807375
832.0,300,2154.071434
304.0,190,2163.279202
570.0,232,2174.072386
340.0,182,2182.231947
520.0,260,2207.280635
358.0,193,2216.235723
232.0,178,2226.828791
304.0,176,2239.091059
1532.0,252,2272.060048
164.0,139,2280.329842
20.0,119,2286.117803
936.0,282,2313.687835
502.0,177,2321.702996
304.0,157,2329.469208
312.0,180,2338.979817
366.0,196,2352.166292
286.0,184,2377.495931
462.0,229,2399.552558
380.0,234,2410.342794
398.0,230,2426.242752
70.0,131,2431.622058
638.0,255,2443.152644
398.0,175,2451.705123
362.0,213,2491.239395
1014.0,326,2513.728103
682.0,252,2526.233979
1231.0,324,2546.748304
438.0,194,2555.530235
448.0,218,2582.268527
196.0,165,2613.080104
538.0,226,2628.838435
793.0,276,2644.832535
146.0,160,2655.082547
574.0,255,2674.279562
268.0,182,2690.569592
160.0,150,2696.719261
430.0,224,2706.555447
340.0,175,2721.55395
304.0,167,2732.436213
792.0,260,2747.748429
254.0,218,2777.881651
290.0,160,2785.095798
484.0,220,2794.989376
96.0,174,2802.96132
592.0,242,2821.207279
538.0,231,2833.471361
692.0,328,2863.906213
340.0,207,2884.539168
886.0,294,2898.703116
480.0,248,2910.309643
692.0,236,2926.554334
358.0,200,2935.549997
358.0,196,2959.458172
70.0,142,2969.061295
1077.0,298,3009.112279
340.0,163,3019.587108
896.0,334,3036.701553
628.0,242,3061.649863
466.0,194,3070.489419
340.0,219,3082.579252
1360.0,275,3117.067207
92.0,126,3124.454444
340.0,174,3135.218293
964.0,310,3161.270228
254.0,176,3174.480982
880.0,278,3186.368868
458.0,208,3196.067627
340.0,171,3204.111951
620.0,264,3230.328653
232.0,182,3251.875914
92.0,156,3260.304621
466.0,211,3270.169015
632.0,258,3288.279939
196.0,150,3295.389012
516.0,250,3309.747446
498.0,230,3358.454936
727.0,256,3377.061055
530.0,230,3391.810328
272.0,139,3400.151323
588.0,285,3420.582108
114.0,153,3427.643103
1006.0,338,3448.925822
200.0,157,3464.757775
304.0,151,3474.057827
254.0,176,3484.605898
462.0,210,3497.538941
502.0,220,3525.622949
696.0,236,3546.22214
434.0,245,3557.43856
254.0,170,3565.080965
430.0,238,3585.303107
692.0,260,3601.428405
728.0,275,3619.075969
304.0,183,3654.201524
534.0,230,3665.129461
630.0,246,3676.822304
896.0,274,3694.615678
720.0,276,3707.303126
398.0,195,3730.925442
272.0,165,3753.845116
584.0,238,3770.753901
570.0,257,3787.855299
466.0,205,3797.334244
1042.0,278,3815.6413
286.0,206,3834.9132
258.0,202,3845.320077
646.0,244,3875.840982
516.0,252,3892.213068
304.0,189,3902.973583
326.0,198,3911.780557
506.0,230,3935.130691
624.0,275,3947.737073
534.0,214,3958.022646
647.0,226,3984.673566
570.0,220,3999.187584
796.0,262,4023.460664
728.0,310,4043.412984
624.0,265,4055.39455
204.0,170,4063.152263
498.0,215,4094.472325
268.0,168,4105.086815
674.0,250,4133.005395
924.0,272,4151.110016
114.0,164,4168.733653
164.0,164,4176.172872
538.0,221,4185.962713
348.0,188,4193.727507
1891.0,278,4222.352009
28.0,162,4232.373784
592.0,244,4246.84742
1604.0,332,4277.002175
132.0,175,4284.843753
430.0,163,4301.231286
606.0,245,4319.753624
1050.0,368,4340.160337
416.0,200,4353.222496
276.0,172,4362.265092
520.0,258,4389.803195
128.0,147,4403.961386
340.0,213,4413.249826
570.0,240,4431.486539
556.0,195,4441.29675
556.0,238,4458.0094
286.0,215,4472.72192
696.0,242,4518.986443
218.0,158,4526.612449
402.0,222,4537.04095
416.0,215,4552.543871
674.0,275,4566.197631
268.0,161,4575.054703
232.0,195,4600.213179
520.0,190,4629.595544
218.0,160,4638.565055
498.0,232,4648.924946
660.0,284,4661.735163
800.0,254,4678.20974
556.0,206,4698.221454
394.0,215,4709.405956
534.0,256,4735.353789
358.0,213,4746.615188
358.0,210,4756.080342
312.0,205,4777.762442
556.0,188,4786.732925
412.0,228,4800.288733
1068.0,310,4820.405136
1037.0,276,4858.557139
304.0,179,4870.443964
362.0,191,4888.268139
506.0,250,4905.580967
268.0,180,4913.385124
724.0,270,4925.63019
570.0,211,4936.396058
881.0,312,4987.126539
358.0,230,4999.183784
470.0,220,5009.208455
426.0,248,5026.268798
304.0,246,5037.526146
200.0,151,5044.504613
358.0,206,5080.593749
272.0,140,5089.486488
448.0,240,5103.975046
232.0,160,5113.365086
534.0,217,5131.967836
308.0,206,5141.46343
678.0,282,5165.680464
1104.0,322,5202.095351
556.0,216,5217.652867
506.0,270,5235.007126
634.0,220,5262.42544
218.0,174,5270.637181
502.0,219,5289.14098
574.0,250,5300.879774
1104.0,323,5339.618131
70.0,107,5346.3197
268.0,182,5358.002572
548.0,220,5371.251334
484.0,230,5406.615916
236.0,141,5412.900896
538.0,209,5422.340843
462.0,204,5431.07485
128.0,160,5443.429638
74.0,156,5450.776856
1199.0,302,5481.512889
1109.0,325,5519.049402
268.0,216,5529.038725
755.0,272,5540.852539
358.0,187,5554.534078
570.0,245,5582.460683
660.0,202,5594.43554
128.0,138,5604.24902
272.0,151,5629.458778
200.0,138,5638.41168
574.0,262,5653.457083
164.0,142,5660.053994
268.0,186,5668.615022
222.0,151,5688.597871
322.0,198,5697.671587
832.0,280,5711.361132
92.0,185,5738.392474
596.0,284,5756.875047
530.0,242,5779.692277
796.0,230,5795.53652
728.0,264,5807.439509
624.0,260,5819.323238
218.0,192,5828.134902
719.0,285,5872.189785
488.0,220,5885.050788
164.0,123,5890.838126
498.0,174,5904.539871
192.0,195,5913.162326
728.0,246,5923.745037
692.0,254,5934.935505
724.0,238,5966.001275
596.0,262,5984.27815
552.0,221,5997.360547
466.0,181,6029.515973
538.0,220,6040.607645
516.0,244,6063.045256
995.0,295,6084.467586
901.0,300,6103.805456
1574.0,395,6129.465574
856.0,262,6157.575578
394.0,230,6175.330554
272.0,170,6183.012373
390.0,190,6196.369773
322.0,185,6204.720277
484.0,228,6215.289096
398.0,242,6229.313212
232.0,210,6271.452974
448.0,222,6282.958469
394.0,214,6292.497063
1699.0,292,6311.419065
922.0,278,6324.807482
574.0,230,6353.224181
494.0,230,6386.144017
851.0,312,6406.278472
484.0,216,6417.786082
398.0,179,6434.897645
272.0,194,6443.891702
678.0,266,6463.181916
858.0,278,6493.470589
787.0,264,6509.91417
326.0,192,6521.0084
592.0,192,6533.518292
752.0,268,6562.793483
480.0,240,6573.560129
556.0,210,6583.211247
923.0,260,6611.69364
480.0,242,6627.515148
398.0,205,6649.609114
434.0,215,6660.052715
290.0,188,6675.808133
358.0,235,6686.352671
484.0,278,6699.11419
610.0,230,6717.567117
823.0,240,6751.193551
692.0,258,6767.954607
1161.0,328,6809.702847
506.0,256,6822.669016
878.0,254,6834.052117
598.0,244,6857.000091
530.0,210,6869.242334
362.0,196,6879.703852
304.0,196,6910.459502
732.0,236,6925.295823
727.0,282,6949.633475
200.0,171,6957.098302
222.0,170,6970.308136
190.0,165,6977.256536
264.0,174,6985.352542
534.0,226,6995.722936
264.0,170,7021.375223
268.0,155,7031.315333
628.0,237,7056.266308
724.0,242,7067.71742
696.0,276,7086.733143
692.0,238,7097.603632
200.0,155,7105.334557
534.0,225,7152.716588
326.0,190,7165.42199
498.0,220,7180.490666
236.0,188,7192.128248
326.0,162,7216.907092
330.0,194,7225.785319
751.0,330,7247.501019
300.0,190,7263.640694
656.0,275,7278.496586
420.0,210,7291.379301
132.0,178,7301.769342
1115.0,304,7339.572265
592.0,222,7356.443904
512.0,204,7365.441413
624.0,280,7385.980118
773.0,282,7401.866063
430.0,173,7413.28501
322.0,200,7450.102188
362.0,216,7461.004235
656.0,270,7473.626751
462.0,248,7490.727663
304.0,148,7497.356252
592.0,255,7509.807387
470.0,202,7535.144014
426.0,205,7568.897884
458.0,182,7582.513733
1196.0,320,7603.169616
254.0,196,7613.160747
484.0,238,7631.019463
462.0,254,7650.775772
588.0,300,7683.171841
556.0,250,7699.807602
190.0,198,7711.439807
534.0,255,7727.225553
34.0,115,7746.162507
696.0,305,7759.566815
696.0,290,7772.868344
756.0,225,7798.794504
438.0,210,7810.59179
304.0,183,7822.479733
692.0,270,7859.927397
682.0,280,7873.193055
588.0,230,7884.151989
520.0,214,7894.55872
561.0,264,7936.468474
128.0,131,7957.128325
254.0,180,7970.249922
398.0,228,7986.81696
232.0,164,8014.39054
462.0,232,8025.228439
534.0,216,8035.312816
732.0,294,8063.208559
506.0,260,8078.276886
420.0,244,8094.256722
624.0,260,8131.219543
308.0,210,8143.645053
764.0,226,8162.753592
968.0,300,8183.445555
466.0,231,8196.416284
466.0,231,8211.475753
366.0,206,8239.025504
570.0,219,8253.82662
290.0,185,8273.753911
232.0,205,8283.316055
1010.0,306,8302.881815
236.0,136,8308.841257
552.0,222,8320.378348
218.0,174,8334.035736
746.0,242,8388.863026
1236.0,286,8408.34809
506.0,260,8424.808933
484.0,252,8449.625632
679.0,258,8461.67816
1050.0,302,8484.131572
430.0,185,8508.872123
258.0,202,8521.196661
304.0,168,8532.305712
466.0,187,8544.147862
506.0,226,8564.118462
714.0,248,8584.8555
915.0,258,8596.145499
869.0,294,8620.947444
466.0,167,8632.036823
448.0,261,8650.456756
304.0,170,8695.668513
304.0,188,8705.03898
430.0,226,8716.298167
832.0,272,8729.062257
520.0,198,8748.146908
70.0,130,8757.046277
466.0,186,8770.814083
941.0,286,8802.244693
326.0,205,8835.498198
390.0,235,8848.227414
516.0,238,8859.140743
100.0,142,8871.438161
570.0,250,8888.847146
236.0,156,8896.078003
246.0,194,8905.181623
520.0,196,8934.718524
34.0,120,8942.739992
160.0,155,8953.374227
800.0,298,8973.959261
624.0,248,9000.983247
466.0,174,9009.253919
1114.0,310,9028.208002
787.0,284,9063.237638
354.0,194,9078.693778
498.0,214,9107.492877
340.0,164,9118.436594
570.0,230,9141.319486
574.0,230,9153.129598
322.0,214,9163.080384
560.0,242,9184.772125
951.0,326,9222.3613
380.0,202,9234.671046
114.0,182,9263.205948
466.0,229,9279.320936
1450.0,355,9296.233328
394.0,168,9303.678279
709.0,264,9335.520905
272.0,146,9345.799042
601.0,284,9363.647796
20.0,117,9390.864541
904.0,274,9409.317058
114.0,148,9417.8449
70.0,116,9429.751299
168.0,150,9436.349187
430.0,210,9451.077876
976.0,268,9463.546106
466.0,200,9476.322948
656.0,220,9511.727036
646.0,264,9545.097744
969.0,292,9564.915998
660.0,235,9586.556918
128.0,155,9594.32185
362.0,266,9606.462268
664.0,250,9648.743105
498.0,238,9665.704385
480.0,205,9677.528388
232.0,188,9690.079831
272.0,163,9716.254845
232.0,183,9724.954254
322.0,200,9734.202798
904.0,244,9751.84225
380.0,169,9766.248016
394.0,207,9778.383979
868.0,280,9796.510198
1207.0,352,9833.975766
660.0,282,9858.043822
556.0,238,9868.790099
430.0,178,9884.026288
466.0,226,9900.577516
828.0,278,9917.18275
358.0,180,9930.96291
1096.0,332,9987.816039
100.0,160,9999.101423
692.0,244,10011.831321
624.0,255,10029.84923
760.0,256,10040.877692
842.0,254,10059.507957
881.0,290,10084.414827
506.0,236,10097.722893
340.0,172,10108.722151
362.0,171,10137.051387
969.0,245,10155.307187
705.0,235,10165.915936
254.0,185,10174.231935
1068.0,310,10200.107952
362.0,193,10212.939167
430.0,199,10223.902838
