#{"t_start": 1622266079.91427, "env_id": "BZ-Tetris2-v0"}
r,l,t
232.0,160,7154.203308
164.0,134,7163.228077
268.0,195,7176.800267
864.0,316,7197.327396
236.0,175,7221.227517
1278.0,338,7236.238847
628.0,219,7253.377824
254.0,191,7270.380363
524.0,216,7282.045165
276.0,160,7292.052963
624.0,272,7326.682724
1032.0,285,7350.515581
795.0,292,7363.580791
430.0,205,7380.042248
502.0,190,7389.666062
732.0,250,7404.18697
268.0,184,7416.281395
380.0,208,7453.649825
570.0,235,7464.530212
542.0,230,7475.263151
192.0,170,7483.060529
570.0,220,7498.754216
358.0,210,7508.686558
340.0,164,7531.944551
164.0,125,7539.939956
960.0,342,7583.948613
800.0,297,7603.289901
610.0,230,7621.72435
358.0,185,7630.246978
777.0,258,7650.186709
552.0,270,7664.951572
426.0,224,7695.214571
832.0,290,7712.783219
742.0,280,7729.620815
452.0,232,7753.569869
1597.0,266,7765.190233
276.0,193,7774.307436
78.0,145,7795.397357
340.0,220,7808.113185
538.0,246,7834.800649
764.0,290,7861.985094
983.0,306,7876.392439
430.0,235,7887.777657
56.0,120,7893.478647
430.0,220,7931.38208
592.0,236,7959.83507
715.0,276,7980.37259
492.0,210,8011.988404
340.0,168,8020.179055
412.0,210,8029.988859
719.0,255,8041.78811
610.0,250,8067.916614
624.0,276,8085.331221
466.0,190,8098.132294
646.0,258,8134.507224
764.0,264,8148.813249
556.0,220,8167.415791
529.0,244,8185.73139
1166.0,240,8199.857434
466.0,171,8211.087956
362.0,166,8221.621264
660.0,250,8252.748173
660.0,240,8275.778
728.0,261,8288.059805
624.0,250,8304.802787
968.0,248,8316.488358
538.0,255,8334.754446
1032.0,296,8394.024017
764.0,240,8409.451803
164.0,170,8420.391881
92.0,125,8427.541105
502.0,210,8450.323726
869.0,266,8462.774232
696.0,255,8482.309937
904.0,272,8512.883226
534.0,248,8528.027572
1124.0,300,8546.572936
788.0,270,8578.466516
669.0,250,8588.991791
304.0,174,8596.914011
556.0,192,8615.511546
624.0,262,8632.446512
470.0,235,8648.60249
452.0,208,8696.688853
430.0,185,8705.940966
827.0,285,8720.02577
963.0,326,8742.744798
614.0,258,8761.311287
704.0,278,8794.627366
430.0,197,8825.311313
92.0,153,8836.147045
452.0,222,8848.144213
430.0,227,8858.553437
340.0,173,8872.294374
923.0,315,8892.791201
276.0,190,8901.690311
910.0,304,8936.180688
692.0,264,8954.684497
196.0,152,8964.511604
756.0,234,8979.102543
362.0,190,9003.351077
900.0,274,9017.59013
484.0,230,9032.938581
240.0,200,9062.050821
164.0,158,9074.088877
250.0,196,9089.007678
200.0,165,9113.892854
516.0,240,9138.447772
164.0,149,9145.773417
570.0,232,9157.764338
240.0,154,9164.780163
300.0,210,9184.712951
380.0,204,9214.408888
570.0,214,9227.744277
1382.0,338,9266.357902
660.0,266,9283.700459
561.0,254,9295.629195
1282.0,306,9325.218093
186.0,163,9336.890422
298.0,215,9351.154093
832.0,246,9366.419304
687.0,240,9402.535553
538.0,250,9418.029049
466.0,189,9433.081407
877.0,276,9450.830871
438.0,226,9461.310665
592.0,268,9477.433394
466.0,163,9508.596529
706.0,254,9541.765298
588.0,242,9558.576926
462.0,187,9569.412494
502.0,168,9587.669714
452.0,223,9598.913974
764.0,255,9610.994953
1387.0,305,9658.138896
498.0,210,9671.6742
502.0,270,9688.602976
326.0,218,9718.064605
502.0,274,9730.794146
760.0,280,9750.419743
1227.0,332,9772.780974
927.0,286,9791.304213
1169.0,304,9827.313897
200.0,134,9834.565363
637.0,240,9856.640198
304.0,176,9864.734627
587.0,260,9883.452431
430.0,209,9898.575824
240.0,172,9908.585922
498.0,194,9921.926392
578.0,224,9969.782631
796.0,254,9989.777784
232.0,166,10001.550619
506.0,210,10011.784573
168.0,190,10026.826425
592.0,250,10037.816981
502.0,188,10053.409263
258.0,171,10061.022374
200.0,149,10076.503293
905.0,288,10094.664327
682.0,260,10110.367712
506.0,222,10140.938616
895.0,272,10160.38171
498.0,222,10170.414845
682.0,242,10189.78617
322.0,182,10201.761189
1191.0,294,10220.124351
218.0,170,10229.61228
